Doulist, Page, NO., ID, Score, Rating, Votes, Title 
919697, 5, 105, 1593696, 30.2, 10.0, 56, 擒拿与格斗 
919697, 5, 106, 1934266, 33.6, 9.7, 107, 农民进城打工指南 
919697, 5, 107, 2265665, 13.3, 7.3, 16, 八卦莲花掌 
919697, 5, 108, 1055681, 20.1, 7.7, 48, 老鼠爱大米 
919697, 5, 109, 1636325, 28.1, 9.6, 52, 网络创作歌王杨臣刚写真集老鼠爱大米CD(CD) 
919697, 5, 110, 1291743, 23.3, 8.7, 43, 杨臣刚老鼠爱大米纪实 
919697, 5, 111, 1426362, 24.0, 7.5, 121, 李宇春，真帅！ 
919697, 5, 112, 1323483, -5.2, 0.0, 8, 实用畜禽阉割术 
919697, 5, 113, 3286216, 17.3, 7.6, 30, 汁男 
919697, 5, 114, 3080789, 17.8, 6.1, 141, 肛靈王 
919697, 5, 115, 3798593, 6.9, 4.9, 18, 他们这样诠释生命 
919697, 5, 116, 1740436, -4.0, 0.0, 5, 无公害母猪标准化生产 
919697, 5, 117, 1179753, -3.5, 0.0, 4, 为什么爷爷奶奶带不好孩子 
919697, 5, 118, 1613584, -4.9, 0.0, 7, 癫痫 
919697, 5, 119, 1145720, 26.3, 9.9, 35, 靓妹挑染发型 
919697, 5, 120, 3854957, -4.0, 0.0, 5, 儿歌大宝典-大脑袋 
919697, 5, 121, 3065341, 40.4, 9.1, 457, 葫芦娃大战变形金刚 
919697, 5, 122, 1319974, -4.5, 0.0, 6, 真正大成拳 
919697, 5, 123, 3870875, 18.4, 7.9, 30, 达摩易筋经 
919697, 5, 124, 1536907, 53.1, 9.1, 3140, 金刚葫芦娃 
919697, 5, 125, 1162011, 13.7, 6.7, 26, 下岗、失业是福 
919697, 6, 126, 2266806, 15.9, 8.1, 17, 同志集 
919697, 6, 127, 3167534, 5.2, 3.6, 113, 战网魔 
919697, 6, 128, 1513077, 15.6, 6.2, 67, 啥利波特 
919697, 6, 129, 1445810, 28.6, 9.6, 56, 痔疮揭秘 
919697, 6, 130, 2375524, 21.0, 7.4, 73, 如何打倒北极熊 
919697, 6, 131, 3513529, 15.9, 7.8, 20, 最新基层城管工作必备手册 
919697, 6, 132, 3055739, 24.9, 9.5, 35, 少林武功 
919697, 6, 133, 3115740, 17.2, 8.0, 23, 五毒断魂手 
919697, 6, 134, 1492431, 30.3, 7.2, 634, 写得像郭敬明一样好 
919697, 6, 135, 1814179, 30.4, 6.9, 997, 挖鼻史 
919697, 6, 136, 1851145, 27.5, 7.3, 310, 屎的历史 
919697, 6, 137, 3994699, 17.0, 6.9, 48, 方便处 
919697, 6, 138, 2009068, 30.3, 8.1, 224, 天天好體位 
919697, 6, 139, 3182996, 16.7, 7.5, 28, 天天好體位2：不可能的任務 
919697, 6, 140, 3123976, -4.9, 0.0, 7, 大家来跳脱衣舞 
919697, 6, 141, 3311503, 11.5, 7.3, 11, 躺平人生：我那老是出槌的一夜情 
919697, 6, 142, 2004395, 17.9, 8.2, 23, 夜夜春梦 
919697, 6, 143, 1100347, -0.0, 0.0, 1, 男子哑铃健身图解 
919697, 6, 144, 1384508, 13.6, 7.8, 13, 振動的高潮－享受按摩棒健康安全的性愛情. 
919697, 6, 145, 2160952, -1.0, 2.3, 152, 让孩子告别网瘾 
919697, 6, 146, 2692854, -5.2, 0.0, 8, 农村育儿常识读本 
919697, 6, 147, 2382668, 22.4, 8.1, 55, 古代神祕學院入門書：超感應能力與脈輪開通訓練 
919697, 6, 148, 1436553, 23.6, 8.2, 63, 我是怎样“诱骗”漂亮女孩的 
919697, 6, 149, 1082515, 40.3, 7.5, 3153, 理工大风流往事 
919697, 6, 150, 1488333, 11.7, 7.6, 10, 降龙18掌 
919697, 10, 226, 2091387, -3.5, 0.0, 4, 怎样唱好陶喆歌曲-(标准级) 
919697, 10, 227, 2093485, -2.7, 0.0, 3, 怎样唱好张信哲歌曲 
919697, 10, 228, 2091383, 0.0, 0.0, 0, 怎样唱好摇滚 
919697, 10, 229, 2108513, 0.0, 0.0, 0, 怎样唱好伍佰.迪克牛仔歌曲 
919697, 10, 230, 2101064, 0.0, 0.0, 0, 怎样唱好张宇*巫启贤歌曲 
919697, 10, 231, 2100105, 0.0, 0.0, 0, 怎样唱好周华健歌曲 
919697, 10, 232, 2100104, 0.0, 0.0, 0, 怎样唱好齐秦歌曲 
919697, 10, 233, 2091389, 0.0, 0.0, 0, 怎样唱好动力火车歌曲 
919697, 10, 234, 2091386, 0.0, 0.0, 0, 怎样唱好阿杜歌曲 
919697, 10, 235, 5282237, -1.7, 0.0, 2, 怎样当一个合格的班干部 
919697, 10, 236, 3500214, -1.7, 0.0, 2, 怎样爱妻子 
919697, 10, 237, 1824729, -1.7, 0.0, 2, 你的男人你料理 
919697, 10, 238, 1288060, 0.0, 0.0, 0, 怎样当员工 
919697, 10, 239, 1217673, 0.0, 0.0, 0, 怎样认识中国共产党 
919697, 10, 240, 1219529, -2.7, 0.0, 3, 中共人权理论与中国人权立法 
919697, 10, 241, 2243595, 36.1, 8.4, 454, 孔老二罪恶的一生 
919697, 10, 242, 2084151, 14.4, 7.3, 20, 要男人幹嘛？ 
919697, 10, 243, 1659853, 7.1, 4.6, 30, 我的伯父毛岸英 
919697, 10, 244, 1197335, 0.0, 0.0, 0, 煤矿安全生产规定 
919697, 10, 245, 2127680, -3.5, 0.0, 4, 中華大帝國 
919697, 10, 246, 3748439, -4.5, 0.0, 6, 中国和谐史论 
919697, 10, 247, 1967712, -2.7, 0.0, 3, 光荣歌-八荣八耻少儿歌曲 
919697, 10, 248, 3160090, 23.8, 9.1, 37, 高奏凯歌 
919697, 10, 249, 6850915, 24.8, 6.1, 994, 有钱人为何用长钱包 
919697, 10, 250, 23777500, 0.0, 0.0, 0, 视老公如狗 
4028570, 12, 276, 2216373, 36.8, 7.4, 1831, 毁灭，她说 
4028570, 12, 277, 1041007, 73.6, 9.0, 82288, 哈利·波特与魔法石 
4028570, 12, 278, 7056912, 36.3, 7.1, 2697, 冯唐诗百首 
4028570, 12, 279, 20645168, 20.7, 8.2, 38, 定格时光·诗意栖居 
4028570, 12, 280, 1834412, 22.2, 9.1, 29, Where the Wild Things Are 
4028570, 12, 281, 3688489, 48.6, 7.8, 9609, 异类 
4028570, 12, 282, 6889910, 40.0, 8.2, 1125, 世界别为我担心 
4028570, 12, 283, 21692813, 46.1, 7.6, 8383, 眠 
4028570, 12, 284, 3571360, 41.5, 8.3, 1278, 长别离 
4028570, 12, 285, 1011977, 42.4, 8.2, 1698, 先锋戏剧档案 
4028570, 12, 286, 4615442, 35.0, 7.6, 963, 生命的清单 
4028570, 12, 287, 4617900, 41.8, 8.4, 1201, 萨德侯爵夫人 
4028570, 12, 288, 25939157, 36.2, 8.2, 573, 吃货的孤单心事 
4028570, 12, 289, 5918367, 37.6, 8.3, 649, 身份 
4028570, 12, 290, 1030469, 48.6, 8.2, 5067, 青鸟 
4028570, 12, 291, 26237097, 38.2, 7.6, 1791, 尔本 
4028570, 12, 292, 25870245, 27.5, 8.4, 105, 时间男孩 
4028570, 12, 293, 24743163, 33.6, 7.3, 1108, 世界将我包围 
4028570, 12, 294, 25900291, 30.6, 7.9, 288, 翻白眼吧！温蒂妮小姐。 
4028570, 12, 295, 4933087, 38.7, 7.3, 3203, 机场里的小旅行 
4028570, 12, 296, 25917140, 39.8, 7.2, 4758, 不要让未来的你，讨厌现在的自己 
4028570, 12, 297, 2045811, 49.6, 9.0, 2065, 张国荣的时光 
4028570, 12, 298, 25931473, 20.3, 7.4, 63, 我足够努力，值得未来所有美好 
4028570, 12, 299, 26013472, 22.6, 6.7, 216, 你要爱上自己，给她饭吃，给她水喝，给她情书 
4028570, 12, 300, 4071859, 56.5, 9.3, 4055, 我在伊朗长大 
4028570, 31, 751, 26376887, 17.8, 5.7, 260, 知日·偶像 
4028570, 31, 752, 25904933, 36.3, 8.4, 470, 我的母亲手记 
4028570, 31, 753, 26022685, 30.6, 8.2, 214, 现象 
4028570, 31, 754, 6846949, 28.7, 9.4, 64, NANA (Vol. 7) 
4028570, 31, 755, 26261735, 43.5, 8.5, 1408, 编舟记 
4028570, 31, 756, 3041567, 37.6, 8.7, 433, 美的情愫 
4028570, 31, 757, 10426427, 33.2, 8.4, 280, 白银时代 
4028570, 31, 758, 26354422, 26.7, 7.7, 170, 去你的，生活 
4028570, 31, 759, 26295448, 51.6, 8.7, 4133, 你一生的故事 
4028570, 31, 760, 26314627, 46.3, 8.9, 1385, 万物：创世 
4028570, 31, 761, 26266562, 28.3, 7.6, 257, 所念人，所感事 
4028570, 31, 762, 6109799, 30.9, 7.7, 378, 渡辺麻友写真集『まゆゆ』 
4028570, 31, 763, 23012754, 30.3, 8.4, 169, 渡辺麻友 制服図鑑 最後の制服 
4028570, 31, 764, 26419834, 10.0, 6.1, 16, 再见，吾爱 
4028570, 31, 765, 25767824, 33.2, 8.9, 180, 小嶋陽菜1stフォトブック こじはる 
4028570, 31, 766, 5962503, 35.3, 8.7, 297, 小嶋陽菜写真集『女の子の神様』 
4028570, 31, 767, 26325932, 32.7, 8.7, 195, 小嶋陽菜写真集 『どうする?』 
4028570, 31, 768, 4124950, 29.2, 8.0, 202, 小嶋陽菜写真集 『こじはる』 
4028570, 31, 769, 2205890, -5.5, 0.0, 9, 思考的秘密 
4028570, 31, 770, 10462839, 31.5, 8.4, 208, 松井玲奈写真集「きんぎょ」 
4028570, 31, 771, 10829719, 29.6, 8.4, 151, 火影忍者 61 
4028570, 31, 772, 20496083, 28.6, 8.3, 138, 火影忍者 62 
4028570, 31, 773, 20390435, 28.9, 8.3, 145, 火影忍者 63 
4028570, 31, 774, 24749039, 26.2, 8.3, 92, 火影忍者 64 
4028570, 31, 775, 25741999, 25.8, 8.1, 101, 火影忍者65 
4028570, 39, 951, 19975344, 27.0, 8.7, 78, SCHOOLGIRL COMPLEX 
4028570, 39, 952, 5333738, 39.8, 8.7, 615, 思春期 
4028570, 39, 953, 6088551, 36.7, 8.9, 311, スクールガール・コンプレックス──放課後── SCHOOLGIRL COMPLEX 2 
4028570, 39, 954, 10827873, 25.0, 7.8, 112, 絕對領域 
4028570, 39, 955, 1504957, 51.1, 8.6, 4366, 学会提问 
4028570, 39, 956, 25871630, 28.9, 8.7, 106, 作文七巧 
4028570, 39, 957, 25873058, 25.8, 8.2, 93, 文学种子 
4028570, 39, 958, 1048007, 56.2, 8.2, 19026, 高效能人士的七个习惯（精华版） 
4028570, 39, 959, 26609645, 42.4, 8.2, 1697, 而立·24 
4028570, 39, 960, 26275572, 42.5, 9.1, 628, 奥克诺斯 
4028570, 39, 961, 25855964, 22.3, 6.7, 204, 守岁白驹 
4028570, 39, 962, 24875976, 40.3, 8.2, 1184, 失落的优雅 
4028570, 39, 963, 25902448, 41.0, 8.9, 604, 枪炮、病菌与钢铁 
4028570, 39, 964, 25731355, 33.8, 8.1, 415, 都市速写簿 
4028570, 39, 965, 4243135, 39.5, 7.4, 3172, 别告诉我你懂PPT 
4028570, 39, 966, 3076810, 22.6, 6.9, 169, 長澤まさみ写真集 そら 
4028570, 39, 967, 2988218, 28.7, 7.8, 225, Summertime blue―長澤まさみ写真集 
4028570, 39, 968, 26209381, 36.5, 8.7, 362, 我见：马克·吕布纪实经典 
4028570, 39, 969, 1008336, 27.7, 8.5, 101, 本雅明：作品与画像 
4028570, 39, 970, 20515146, 34.9, 8.5, 335, 好人难寻 
4028570, 39, 971, 1053995, 28.0, 8.6, 98, 小说面面观 
4028570, 39, 972, 25971263, 24.5, 8.1, 80, 脱ぎやがれ! 
4028570, 39, 973, 23767688, 18.2, 7.4, 41, SKE48 矢神久美写真集「くーみん」 
4028570, 39, 974, 4891196, 31.6, 7.7, 436, 智血 
4028570, 39, 975, 25905793, 19.4, 7.4, 52, 吃肉 
4028570, 42, 1026, 19948620, 24.9, 8.2, 79, 篠田麻里子『Yes and No Mariko Shinoda』 
4028570, 42, 1027, 2240757, 40.9, 8.4, 1030, 孤獨六講 
4028570, 42, 1028, 1089540, 21.8, 7.2, 104, 关汉卿 
4028570, 42, 1029, 1291235, 22.0, 7.6, 75, 狗儿爷涅槃 
4028570, 42, 1030, 1023595, 33.4, 8.0, 434, 窦娥冤 
4028570, 42, 1031, 24702219, -3.5, 0.0, 4, 大荒野 
4028570, 42, 1032, 1036613, 54.6, 8.9, 5042, 茶馆 
4028570, 42, 1033, 1316651, 40.9, 8.3, 1164, 北京人 
4028570, 42, 1034, 1202366, 20.5, 6.5, 168, 屈原 
4028570, 42, 1035, 1094460, 23.0, 7.8, 77, 桑树坪纪事 
4028570, 42, 1036, 1253847, 27.0, 7.5, 221, 上海屋檐下 
4028570, 42, 1037, 1022951, 43.9, 8.4, 1702, 长生殿 
4028570, 42, 1038, 1016631, 51.1, 8.5, 5033, 西厢记 
4028570, 42, 1039, 1021709, 49.4, 8.6, 3315, 桃花扇 
4028570, 42, 1040, 6434287, 12.7, 7.3, 14, 饥饿海峡 
4028570, 42, 1041, 4826682, 24.8, 8.5, 62, 李尔王 
4028570, 42, 1042, 6021440, 59.6, 8.8, 12927, 黑客与画家 
4028570, 42, 1043, 1790456, 38.4, 7.5, 2186, 专业主义 
4028570, 42, 1044, 2345548, 48.6, 8.3, 4369, 学习之道（第2版） 
4028570, 42, 1045, 1373786, 21.6, 8.4, 39, 野鴨 
4028570, 42, 1046, 1042702, 34.8, 8.3, 404, 钦差大臣 
4028570, 42, 1047, 5422772, 26.6, 8.3, 98, 青鸟 
4028570, 42, 1048, 25895468, 37.5, 8.6, 471, 追随她的旅程 
4028570, 42, 1049, 1397463, 13.9, 7.5, 16, 沉钟 
4028570, 42, 1050, 1075495, 42.9, 7.2, 9215, 霜冷长河 
4028570, 43, 1051, 3259587, 50.0, 8.6, 3611, 我与狗狗的十个约定 
4028570, 43, 1052, 24702218, 21.4, 8.3, 40, 朱丽小姐 
4028570, 43, 1053, 24702216, 28.1, 8.7, 93, 秃头歌女 
4028570, 43, 1054, 3900403, 15.8, 7.6, 22, 大雷雨 
4028570, 43, 1055, 25835907, 38.3, 8.0, 1058, 天使坠落在哪里 
4028570, 43, 1056, 6784954, 26.2, 7.8, 139, 大胆妈妈和她的孩子们 
4028570, 43, 1057, 25778837, 44.6, 8.3, 2184, 时差党 
4028570, 43, 1058, 4168630, 35.7, 8.1, 591, 生命中不可抗拒之喵 
4028570, 43, 1059, 3401258, 43.2, 7.9, 2992, 小猫杜威 
4028570, 43, 1060, 3851791, 36.1, 9.2, 218, 大鼻子情圣 
4028570, 43, 1061, 1051714, 47.8, 8.2, 4408, 等待戈多 
4028570, 43, 1062, 1118856, 19.3, 8.3, 28, 费加罗的婚礼 
4028570, 43, 1063, 25895465, 41.1, 8.6, 844, 少年巴比伦 
4028570, 43, 1064, 3100582, 36.7, 8.2, 630, 第十二夜 
4028570, 43, 1065, 1065261, 44.3, 8.4, 1817, 哈姆莱特 
4028570, 43, 1066, 5938824, 18.2, 7.8, 31, 女僕 
4028570, 43, 1067, 4252125, 48.1, 8.7, 2326, 吉祥纹莲花楼·玄武 
4028570, 43, 1068, 5401958, 33.2, 7.2, 1179, 九万字 
4028570, 43, 1069, 10508054, 40.6, 7.6, 2893, 云中人 
4028570, 43, 1070, 24704186, 32.8, 7.6, 617, 荒芜城 
4028570, 43, 1071, 6784955, 29.4, 8.3, 158, 伽利略传 
4028570, 43, 1072, 4162001, 26.6, 8.9, 64, 老妇还乡 
4028570, 43, 1073, 1050006, 35.1, 7.8, 749, 伪君子 
4028570, 43, 1074, 25716611, 44.8, 8.5, 1746, 花街往事 
4028570, 43, 1075, 5366444, 40.0, 8.7, 631, 六个寻找剧作家的角色 
4028570, 47, 1151, 1469104, 25.1, 7.9, 104, 戏剧节奏 
4028570, 47, 1152, 1287815, 16.0, 7.2, 30, 三角对话 
4028570, 47, 1153, 7060214, 32.1, 7.5, 616, 日本漫画为什么有趣 
4028570, 47, 1154, 2033806, 23.0, 8.1, 61, 高乃依戏剧选 
4028570, 47, 1155, 4247000, 45.3, 9.0, 1056, 欲望号街车 
4028570, 47, 1156, 1064834, 28.2, 8.4, 119, 文字生涯 
4028570, 47, 1157, 1233245, 24.5, 8.1, 79, 时雨记 
4028570, 47, 1158, 24807745, 24.0, 7.2, 164, 狐狸庵食道乐 
4028570, 47, 1159, 26171593, 37.3, 7.5, 1721, 今天也要用心过生活 
4028570, 47, 1160, 26890140, -0.0, 0.0, 1, 你好，北京电影学院 
4028570, 47, 1161, 3840429, 39.2, 9.0, 415, 花牌情緣 1 
4028570, 47, 1162, 26844866, 25.3, 7.7, 129, 一寸相思 
4028570, 47, 1163, 1688027, 22.8, 8.5, 45, 西欧戏剧史（全二册） 
4028570, 47, 1164, 1030554, 44.6, 8.5, 1688, 恶心 
4028570, 47, 1165, 6784956, 31.3, 8.1, 269, 四川好人 
4028570, 47, 1166, 26649304, 34.7, 9.0, 209, 一个无政府主义者的意外死亡 
4028570, 47, 1167, 6003394, 41.2, 8.2, 1368, 爱，始于冬季 
4028570, 47, 1168, 1431704, 33.1, 7.5, 750, 爱的病理 
4028570, 47, 1169, 26863946, 27.5, 9.3, 57, 西野七瀬写真集 風を着替えて 
4028570, 47, 1170, 1530473, 36.2, 8.8, 313, 空的空间 
4028570, 47, 1171, 25852936, 13.7, 7.7, 14, 荒诞派戏剧 
4028570, 47, 1172, 3171645, 24.4, 8.8, 48, 西方戏剧理论史 
4028570, 47, 1173, 26779589, 29.2, 6.4, 1790, 我喜欢这个&#34;功利&#34;的世界 
4028570, 47, 1174, 3624145, 29.2, 8.3, 154, 诗的艺术 
4028570, 47, 1175, 26735085, 36.3, 7.7, 1080, 奇迹 
1757387, 9, 201, 5332948, 53.8, 9.0, 3951, 這些人，那些事 
1757387, 9, 202, 1675478, 56.4, 9.0, 5872, 天朝的崩溃 
1757387, 9, 203, 1315844, 47.2, 9.1, 1267, 古拉格群岛（上中下） 
1757387, 9, 204, 1005354, 48.2, 9.1, 1484, 逻辑哲学论 
1757387, 9, 205, 1440972, 58.8, 9.1, 7385, 博尔赫斯小说集 
1757387, 9, 206, 2669319, 50.0, 9.0, 2201, Flipped 
1757387, 9, 207, 2143016, 48.0, 9.1, 1436, 我，机器人 
1757387, 9, 208, 1880831, 60.1, 9.2, 7824, 基督山伯爵（上下册） 
1757387, 9, 209, 2253381, 51.2, 9.3, 1852, 战争与和平（全四册） 
1757387, 9, 210, 1315199, 47.1, 9.1, 1264, 历史研究 
1757387, 9, 211, 1030503, 48.6, 9.2, 1423, 东晋门阀政治 
1757387, 9, 212, 3003032, 47.9, 9.2, 1278, 浪漫主义的根源 
1757387, 9, 213, 19958089, 59.1, 9.0, 8927, 我们仨 
1757387, 9, 214, 3339812, 50.1, 9.3, 1590, 木心作品八种 
1757387, 9, 215, 5327690, 50.9, 9.1, 2236, 浮生六记 
1757387, 9, 216, 1311280, 51.2, 9.0, 2616, 灵魂的事 
1757387, 9, 217, 5410174, 48.4, 9.1, 1519, 万物刹那又永恒 
1757387, 9, 218, 1476651, 59.4, 9.0, 9345, 社会心理学 
1757387, 9, 219, 2221115, 45.2, 9.0, 1055, 庄子諵譁（下） 
1757387, 9, 220, 1107841, 46.4, 9.0, 1253, 战国策 
1757387, 9, 221, 1041007, 73.6, 9.0, 82288, 哈利·波特与魔法石 
1757387, 9, 222, 1433572, 49.0, 9.2, 1508, 随风而来的玛丽阿姨 
1757387, 9, 223, 1209899, 62.8, 9.0, 15701, 我与地坛 
1757387, 9, 224, 1203426, 62.2, 9.0, 14236, 人间词话 
258312, 8, 176, 1009092, 27.7, 8.0, 153, 心灵的饥渴 
258312, 8, 177, 1051986, 33.4, 8.5, 262, 死者的奢华 
258312, 8, 178, 5988637, 35.2, 8.5, 352, 镜子之家 
258312, 8, 179, 24532231, 26.5, 7.9, 135, 不道德教育讲座 
258312, 8, 180, 24845438, 31.0, 8.5, 174, 名作家文学课 
258312, 8, 181, 3429724, -3.5, 0.0, 4, 人墙 
258312, 8, 182, 2020836, 20.2, 8.5, 29, 人的性世界 
258312, 8, 183, 11523783, 20.4, 7.8, 47, 迟到的青年 
258312, 8, 184, 2121196, 19.4, 7.9, 36, 青年的污名 
258312, 8, 185, 5921800, 35.0, 7.9, 653, 宴后 
258312, 8, 186, 1962281, 22.8, 8.2, 55, 曾野绫子小说选 
258312, 8, 187, 6560666, 38.0, 8.4, 631, 忧国 
258312, 8, 188, 4898543, 33.4, 7.9, 489, 政治少年之死 
258312, 8, 189, 26270311, 20.0, 7.1, 78, 忍川 
258312, 8, 190, 24853116, 23.7, 8.1, 69, 越前竹偶 
258312, 8, 191, 2029071, 35.9, 8.8, 299, 古都 
258312, 8, 192, 4160509, 35.2, 7.6, 995, 疯癫老人日记 
258312, 8, 193, 1284418, 29.7, 8.7, 121, 安部公房文集 
258312, 8, 194, 25853088, 33.0, 8.0, 404, 美丽之星 
258312, 8, 195, 4191699, 41.5, 8.3, 1282, 午后曳航 
258312, 8, 196, 2173368, 20.3, 7.4, 63, 五号街夕雾楼 
258312, 8, 197, 26584558, 21.5, 8.4, 38, 盲歌女阿凛 
258312, 8, 198, 1063515, 34.0, 8.1, 434, 性的人 
258312, 8, 199, 1121222, 16.8, 7.2, 36, 世界漫游记 
258312, 8, 200, 3179270, 22.0, 7.1, 120, 杨贵妃传 
3203347, 16, 376, 1039020, 39.9, 8.4, 867, 普希金诗选 
3203347, 16, 377, 26327314, 37.5, 8.2, 720, 胚胎奇谭 
3203347, 16, 378, 25902241, 36.6, 7.7, 1146, 道士下山 
3203347, 16, 379, 26375108, 34.3, 8.4, 334, 新手 
3203347, 16, 380, 1818347, 60.4, 8.7, 16994, 尼罗河上的惨案 
3203347, 16, 381, 1827374, 67.5, 9.0, 32350, 东方快车谋杀案 
3203347, 16, 382, 24715755, -4.0, 0.0, 5, 资本的故事 
3203347, 16, 383, 26377092, 25.0, 9.2, 42, 心灵的激情 
3203347, 16, 384, 26355703, 23.1, 7.8, 78, 我相信中国的前途 
3203347, 16, 385, 26159020, 26.5, 8.8, 67, 视差之见 
3203347, 16, 386, 26104025, 26.3, 8.4, 86, 启蒙时代（上） 
3203347, 16, 387, 26374037, 17.4, 8.3, 20, 卡尔霍恩文集（上、下） 
3203347, 16, 388, 26377140, 19.5, 7.6, 46, 好奇者的经济学 
3203347, 16, 389, 1517413, 23.7, 8.8, 43, 道德的谱系 
3203347, 16, 390, 26341546, 39.8, 8.9, 499, 大灭绝时代 
3203347, 16, 391, 26176512, 13.9, 7.9, 13, 重思胡适 
3203347, 16, 392, 1492804, 37.1, 8.2, 673, 把栏杆拍遍 
3203347, 16, 393, 6831289, 26.1, 8.2, 97, 儒家与启蒙 
3203347, 16, 394, 26320417, 35.2, 8.9, 245, 自然社会 
3203347, 16, 395, 26346609, 11.1, 6.7, 14, 温柔的杀戮 
3203347, 16, 396, 25970436, -5.2, 0.0, 8, 西北 
3203347, 16, 397, 26264139, 17.0, 7.2, 37, 千里眼 
3203347, 16, 398, 26418485, -4.0, 0.0, 5, 当仁不让 
3203347, 16, 399, 26338071, 33.4, 7.5, 796, 新闻的骚动 
3203347, 16, 400, 11597305, 33.9, 8.7, 237, 《敌基督者》讲稿 
3203347, 18, 426, 25982886, 22.3, 8.4, 44, 普拉斯诗选 
3203347, 18, 427, 2283762, 41.8, 8.5, 1054, 钟形罩 
3203347, 18, 428, 3143603, 47.4, 8.8, 1842, ZOO 
3203347, 18, 429, 6041089, 46.5, 8.3, 3016, 家鸭与野鸭的投币式寄物柜 
3203347, 18, 430, 4898712, 47.5, 8.3, 3594, 奇想·天动 
3203347, 18, 431, 11498237, 22.9, 7.4, 106, 盛世偏多文字狱 
3203347, 18, 432, 26184241, 33.6, 7.7, 644, 愛的成人式 
3203347, 18, 433, 10565084, 30.7, 7.4, 528, 双头恶魔（上、下） 
3203347, 18, 434, 4152750, 43.2, 7.7, 4017, 杀戮之病 
3203347, 18, 435, 3052805, 30.0, 7.5, 407, 空中飛馬 
3203347, 18, 436, 6862621, 34.1, 7.5, 910, 向日葵不开的夏天 
3203347, 18, 437, 23780663, 30.2, 7.4, 479, 假面山莊殺人事件 
3203347, 18, 438, 1364252, 34.7, 7.8, 700, 櫻樹抽芽時，想你 
3203347, 18, 439, 24532591, 38.7, 7.5, 2309, 十角馆事件 
3203347, 18, 440, 6138863, 11.1, 7.3, 10, 被我杀害的少女 
3203347, 18, 441, 3162513, 55.2, 8.5, 9922, 魍魉之匣（上） 
3203347, 18, 442, 20503618, 37.2, 8.6, 443, 惡之教典 (上) 
3203347, 18, 443, 5401977, 32.3, 8.1, 322, 火车 
3203347, 18, 444, 5938073, 34.1, 7.4, 1048, 活尸之死 
3203347, 18, 445, 10746177, 44.9, 8.5, 1793, 终结的感觉 
3203347, 18, 446, 4869637, 33.3, 8.1, 379, 福楼拜的鹦鹉 
3203347, 18, 447, 25920890, 14.2, 7.5, 17, 被美国化的英国 
3203347, 18, 448, 1024854, 43.2, 7.3, 8045, 成都，今夜请将我遗忘 
3203347, 18, 449, 1048931, 42.4, 7.6, 4117, 天堂向左，深圳往右 
3203347, 18, 450, 3274851, 49.0, 8.0, 7347, 原谅我红尘颠倒 
3203347, 20, 476, 26286364, 31.8, 9.0, 133, 剪辑之道 
3203347, 20, 477, 26264143, 16.1, 7.5, 25, 威廉·卡洛斯·威廉斯诗选 
3203347, 20, 478, 1961670, 44.5, 9.2, 769, 叶嘉莹说汉魏六朝诗 
3203347, 20, 479, 1085557, 30.3, 8.1, 225, 十字军骑士 
3203347, 20, 480, 4908885, 64.3, 9.0, 19776, 局外人 
3203347, 20, 481, 1469878, 47.6, 8.6, 2434, 日瓦戈医生 
3203347, 20, 482, 10554308, 73.4, 9.2, 57075, 白夜行 
3203347, 20, 483, 3236762, 37.1, 9.0, 300, 事事本无碍 
3203347, 20, 484, 2122295, 32.1, 8.9, 151, 人物志 
3203347, 20, 485, 1025390, 30.9, 8.4, 189, 中世纪的知识分子 
3203347, 20, 486, 25907863, 28.5, 9.2, 70, 中国文学的抒情传统 
3203347, 20, 487, 26276283, 24.1, 7.7, 103, 人民公仆 
3203347, 20, 488, 26276399, 27.3, 8.1, 131, 误读 
3203347, 20, 489, 26284598, 21.0, 7.7, 57, 书滋味 
3203347, 20, 490, 26307908, 27.1, 7.7, 184, 野蛮生长 
3203347, 20, 491, 26294048, 35.4, 7.7, 910, 黑羊 
3203347, 20, 492, 25899496, 40.8, 8.7, 717, 1453——君士坦丁堡的陷落 
3203347, 20, 493, 25732329, 23.3, 8.1, 64, 肯尼迪：信仰在风中飘扬 
3203347, 20, 494, 26300028, 20.2, 8.7, 26, 饥渴的想象 
3203347, 20, 495, 2227107, -4.9, 0.0, 7, 重辑李清照集 
3203347, 20, 496, 3200759, 36.3, 9.1, 243, 静静的顿河 
3203347, 20, 497, 19963470, 34.5, 8.0, 533, 掉伞天 
3203347, 20, 498, 26206654, 26.8, 8.3, 102, 昨日之岛 
3203347, 20, 499, 26342279, 20.9, 9.0, 25, 法辨 
3203347, 20, 500, 26272073, 40.0, 8.1, 1273, 一生里的某一刻 
